review_id,product_id,date_key,review_date,rating,review_comment,sku
REV_00001,3307837949,20260228,2026-02-28,5,"Hàng đẹp! Shop uy tín, sẽ mua tiếp những sản phẩm khác cho các lần sau. Chúc shop có nhiều đơn hàng và phát triển mạnh hơn nhé",
REV_00002,2748113965,20250112,2025-01-12,5,"Đa năng cho các hoạt động khác nhau, Nhẹ và thoáng khí, Giá trị tuyệt vời cho giá cả, Giá trị tuyệt vời cho giá cả,",
REV_00003,2748113965,20241015,2024-10-15,1,Tôi mua 1 đôi nam và 1 đôi nữ. Đôi nữ ổn nhưng đôi giày Nam bị lỗi. Có vết ố màu nâu,
REV_00004,2748113965,20250101,2025-01-01,5,"Nhẹ và thoáng khí, Kết cấu bền bỉ, Thiết kế mượt mà và phong cách,",
REV_00005,2748113965,20251217,2025-12-17,4,Giày mới mà đã bị ố vàng. Giá tốt nên chấp nhận được,
REV_00006,2748113965,20250824,2025-08-24,5,"Excellent value for the price, highly recommend for running, walking or just looking good Excellent quality material Breathable and well cushioned",
REV_00007,2748113965,20250726,2025-07-26,5,Đẹp Tốt Rất thoải mái,
REV_00008,2748113965,20250813,2025-08-13,5,vừa size đẹp,
REV_00009,2748113965,20241206,2024-12-06,1,"Hàng bị lỗi ố màu vàng, giày ko trắng như hình. Yêu cầu hoàn trả không được. Store không hỗ trợ khách hàng đổi trả",
REV_00010,2748113965,20241127,2024-11-27,5,"Đệm tuyệt vời để hấp thụ va chạm, Kết cấu bền bỉ, Đệm tuyệt vời để hấp thụ va chạm, Kết cấu bền bỉ, Đệm tuyệt vời để hấp thụ va chạm, Đệm tuyệt vời để hấp thụ va chạm, Kết cấu bền bỉ,",
REV_00011,2748113965,20260111,2026-01-11,5,"Thoải mái cho những lần chạy dài, Kết cấu bền bỉ, Đa năng cho các hoạt động khác nhau, Dễ dàng làm sạch và bảo trì, Nhẹ và thoáng khí,",
REV_00012,2748113965,20260203,2026-02-03,5,I like this model. Nice for sports,
REV_00013,2748113965,20251130,2025-11-30,5,Size hơi nhỏ khi mang nhưng chấp nhận được,
REV_00014,2748113965,20250912,2025-09-12,5,Đẹp mua đúng dịp  khuyến mãi  tôi rất thích,
REV_00015,2748113965,20250112,2025-01-12,5,"Đã nhận giấy rất đẹp, Kết cấu bền bỉ, Thiết kế mượt mà và phong cách, Vừa vặn hoàn hảo cho đôi chân của con tôi, Thoải mái cho những lần chạy dài,  giá cả rất rẻ so với đối giấy chất lượng như vậy! Sẽ ủng hộ shop tiếp.",
REV_00016,2748113965,20251020,2025-10-20,4,đẹp,
REV_00017,2748113965,20241110,2024-11-10,5,OK,
REV_00018,2748113965,20260211,2026-02-11,5,,
REV_00019,2748113965,20241128,2024-11-28,5,,
REV_00020,2748113965,20241118,2024-11-18,5,,
REV_00021,2748113965,20250616,2025-06-16,5,,
REV_00022,2748113965,20241019,2024-10-19,5,,
REV_00023,2748113965,20241125,2024-11-25,5,,
REV_00024,2748113965,20241220,2024-12-20,4,,
REV_00025,2748113965,20250506,2025-05-06,5,,
REV_00026,2748113965,20241208,2024-12-08,4,,
REV_00027,2748113965,20250519,2025-05-19,5,,
REV_00028,2748113965,20250211,2025-02-11,5,,
REV_00029,2748113965,20241115,2024-11-15,5,,
REV_00030,2748113965,20250823,2025-08-23,5,,
REV_00031,2748113965,20250528,2025-05-28,5,,
REV_00032,2748113965,20251212,2025-12-12,5,,
REV_00033,2748113965,20250726,2025-07-26,5,,
REV_00034,2748113965,20241202,2024-12-02,5,,
REV_00035,2748113965,20260127,2026-01-27,5,,
REV_00036,2862917647,20250214,2025-02-14,5,"Thiết form đẹp, ôm chân, chuẩn size, nhẹ, thoáng khí phải đi lâu dài mới biết được tốt, ôm chân, nhẹ, rất hợp tập gym, chạy bộ",
REV_00037,2862917647,20250409,2025-04-09,5,"Giày đẹp, độ hoàn thiện tốt, mình chưa đi thử nhưng mang vô ôm chân",
REV_00038,2862917647,20260204,2026-02-04,5,"Độ vừa vặn tuyệt vời, Vải thoáng khí,",
REV_00039,2862917647,20260124,2026-01-24,5,Ok,
REV_00040,2862917647,20250612,2025-06-12,5,,
REV_00041,2862917647,20250911,2025-09-11,5,tốt,
REV_00042,2862917647,20250709,2025-07-09,5,,
REV_00043,2862917647,20251115,2025-11-15,5,,
REV_00044,2862917647,20250504,2025-05-04,5,,
REV_00045,3132909501,20260224,2026-02-24,5,"hàng chính hãng, đi êm đẹp",
REV_00046,3132909501,20260207,2026-02-07,5,Tôi đặt size 8.5UK mà hàng nhận lại là 7.5UK ạ. Có thể đổi lại được không ?,
REV_00047,3132909501,20251112,2025-11-12,5,"Điểm tiếp xúc gót chân thoải mái, Rãnh uốn linh hoạt ở phần mũi giày,",
REV_00048,3132909501,20251112,2025-11-12,5,"Vật liệu nhựa tổng hợp, Hoàn hảo cho chạy bộ đường trường,",
REV_00049,3132909501,20251115,2025-11-15,5,"Điểm tiếp xúc gót chân thoải mái, Vật liệu nhựa tổng hợp,",
REV_00050,3132909501,20250809,2025-08-09,5,êm chân tuyệt đẹp,
REV_00051,3132909501,20260222,2026-02-22,5,"Hỗ trợ chuyển động chân tự nhiên, Vật liệu nhựa tổng hợp, Lớp đệm giữa phản hồi nhanh, Độ dốc gót - mũi 10mm,",
REV_00052,3132909501,20251018,2025-10-18,5,"Đôi giày này ok. Tôi 0 có ý kiến, và 0 có yêu cầu đổi trả hàng cho đôi giày bày. Nhưng đôi màu trắng Lazada xử lý 0 thoả đáng",
REV_00053,3132909501,20260212,2026-02-12,5,Good,
REV_00054,3132909501,20250913,2025-09-13,5,Nice,
REV_00055,3132909501,20250909,2025-09-09,5,Đẹp,
REV_00056,3132909501,20250918,2025-09-18,5,,
REV_00057,3132909501,20260307,2026-03-07,5,,
REV_00058,3132909501,20260208,2026-02-08,5,,
REV_00059,3132909501,20251215,2025-12-15,5,,
REV_00060,3132909501,20250912,2025-09-12,5,,
REV_00061,3132909501,20260314,2026-03-14,5,,
REV_00062,3132909501,20251030,2025-10-30,5,,
REV_00063,3132909501,20260210,2026-02-10,5,,
REV_00064,3132909501,20251115,2025-11-15,5,,
REV_00065,3132909501,20250913,2025-09-13,5,,
REV_00066,3132909501,20251110,2025-11-10,5,,
REV_00067,3132909501,20251029,2025-10-29,5,,
REV_00068,3132909501,20251120,2025-11-20,5,,
REV_00069,3133030071,20260228,2026-02-28,5,đẹp chưa biết nhẹ & êm chân,
REV_00070,3133030071,20251020,2025-10-20,5,"giày đẹp, giá rất hời, ship cực nhanh. Đáng mua nha. hài lòng sale",
REV_00071,3133030071,20260118,2026-01-18,5,"ổn đẹp, form vừa chân chưa biết êm nhẹ, thoáng khí Giao hàng nhanh có sẵn.
Chất liệu tổng hợp bền bỉ",
REV_00072,3133030071,20251213,2025-12-13,5,"Lớp đệm giữa phản hồi nhanh, Giao hàng nhanh có sẵn, Lưới trên thoáng khí, Đế giày waffle linh hoạt,",
REV_00073,3133030071,20251213,2025-12-13,5,Ổn Chờ thời gian sử dụng thì mới đánh giá được Mình mới chạy bộ 5km mỗi ngày mình mua đôi skecher bán trên fb với giá gần 500k còn êm chân hơn đôi này.,
REV_00074,3133030071,20251207,2025-12-07,5,"Đẹp, nhẹ, chất lượng.",
REV_00075,3133030071,20250928,2025-09-28,5,"Cảm giác bám đường ổn định,",
REV_00076,3133030071,20250928,2025-09-28,5,"Lưới trên thoáng khí,",
REV_00077,3133030071,20250928,2025-09-28,5,đẹp,
REV_00078,3133030071,20250928,2025-09-28,5,nhẹ,
REV_00079,3133030071,20260215,2026-02-15,5,,
REV_00080,3133030071,20251112,2025-11-12,5,,
REV_00081,3133030071,20251210,2025-12-10,5,,
REV_00082,3133030071,20251224,2025-12-24,5,,
REV_00083,3133030071,20251209,2025-12-09,5,,
REV_00084,2748384119,20251012,2025-10-12,5,đẹp màu sắc nét bến lâu êm chân đế mêm vùa phải đường may chắc. Chắn,
REV_00085,2748384119,20250913,2025-09-13,5,"Dòng basic cơ bản dễ đi, mình đã mua trc đó hàng Nike nên cứ chọn theo size hay đi là ổn nhá êm chân, nhẹ dễ đi",
REV_00086,2748384119,20241211,2024-12-11,5,mình săn sale được vài đôi pass lại cho ace giá rẻ nhé kb zl 098I798I92 sẵn ở Hà Nội ace inbox vừa size ship luôn ạ.,
REV_00087,2748384119,20241223,2024-12-23,5,"Giá trị tốt cho số tiền bỏ ra, Tuyệt vời cho các hoạt động thể thao, Rất được khuyến khích, Nhẹ và linh hoạt,",
REV_00088,2748384119,20241211,2024-12-11,5,mình săn sale được vài đôi pass lại cho ace giá rẻ nhé zl 098I798I92 sẵn ở Hà Nội nhé,
REV_00089,2748384119,20250912,2025-09-12,5,"Nhẹ và linh hoạt, Tuyệt vời cho các hoạt động thể thao, rất thích hợp tập luyện thể thao, cảm thấy rất hài lòng với sản phẩm",
REV_00090,2748384119,20250811,2025-08-11,5,"đơn giản, nhẹ, thoải mái, phù hợp đi bộ, chạy bộ, dễ phối đồ. Chất lượng phù hợp giá tiền.
Độ bền đánh giá sau.",
REV_00091,2748384119,20250814,2025-08-14,5,Giày đóng gói cẩn thận. Đi nhẹ chân lại săn đc sale nữa,
REV_00092,2748384119,20241019,2024-10-19,5,giay chay bo Nike Men's kieu giang dep mang em khong nong chan mua khi sale gia re giao hang nhanh hai long,
REV_00093,2748384119,20241208,2024-12-08,5,"Đẹp, chắc chắn Chưa biết
Săn sale giá rẻ mỗi tội shop ship hơi lâu",
REV_00094,2748384119,20250216,2025-02-16,5,"Thiết kế đen bóng, Giá trị tốt cho số tiền bỏ ra, Chất lượng tuyệt vời, Rất được khuyến khích,",
REV_00095,2748384119,20250420,2025-04-20,5,mua về đi cũng ổn áp. hàng chay nhảy cũng ổn. không quá bị đâu chân,
REV_00096,2748384119,20241129,2024-11-29,5,"Bền và lâu dài, Nhẹ và linh hoạt, Vừa vặn hoàn hảo, Chất lượng tuyệt vời,",
REV_00097,2748384119,20250428,2025-04-28,5,"Vừa vặn hoàn hảo, Giá trị tốt cho số tiền bỏ ra,",
REV_00098,2748384119,20250323,2025-03-23,5,"Thoải mái khi chạy, Giá trị tốt cho số tiền bỏ ra,",
REV_00099,2748384119,20250208,2025-02-08,5,"Perfect fit, Fast delivery, Durable and long-lasting,",
REV_00100,2748384119,20250120,2025-01-20,5,"Giao hàng nhanh chóng, Chất lượng tuyệt vời,",
REV_00101,2748384119,20241218,2024-12-18,5,"Tuyệt vời cho các hoạt động thể thao,",
REV_00102,2748384119,20250122,2025-01-22,5,ok nha shop,
REV_00103,2748384119,20241221,2024-12-21,3,"size theo bảng hướng dẫn trên này không đúng nha
Size US 8.5 nếu đúng chỉ tương đương size EUR 42
Mình theo bảng này nên đặt bị nhỏ hơn, chân mình size 43 lận huhu",
REV_00104,2748384119,20241203,2024-12-03,3,"1tr5 đôi giày mua ở gian hàng chính hãng nhưng mình thấy đóng gói thiếu chỉn chu, không có nổi miếng giấy để nhét bên trong giữ form giày. Nhận hộp giày thấy hơi thất vọng, đóng gói như hàng chợ vậy, không biết liệu có đúng hàng chính hãng thật không. Mọi khi mình mua giày Skechers hay Clarks dù sale rẻ còn mấy trăm nghìn thôi nhưng đóng gói rất chỉn chu.",
REV_00105,2748384119,20250825,2025-08-25,5,"Chất lượng tuyệt vời, Bền và lâu dài, Tuyệt vời cho các hoạt động thể thao,",
REV_00106,2748384119,20241115,2024-11-15,5,,
REV_00107,2748384119,20241130,2024-11-30,5,,
REV_00108,2748384119,20250527,2025-05-27,5,"Chất lượng tuyệt vời, Thoải mái khi chạy, Bền và lâu dài, Nhẹ và linh hoạt,",
REV_00109,2748384119,20241218,2024-12-18,5,"Rất được khuyến khích, Giá trị tốt cho số tiền bỏ ra, Nhẹ và linh hoạt,",
REV_00110,2748384119,20250219,2025-02-19,5,"Tuyệt vời cho các hoạt động thể thao, đi làm du lịch",
REV_00111,2748384119,20241011,2024-10-11,5,"Nhẹ và linh hoạt, Chất lượng tuyệt vời,",
REV_00112,2748384119,20241212,2024-12-12,5,"Nhẹ và linh hoạt, đẹp",
REV_00113,2748384119,20250219,2025-02-19,5,"Vừa vặn hoàn hảo,",
REV_00114,2748384119,20241015,2024-10-15,5,Ok,
REV_00115,2748384119,20241128,2024-11-28,1,"Chưa thấy sản phẩm nào mất tới hơn 10 ngày để đóng gói , mất tới hơn 15 ngày mới nhận dk hàng , Ko hiểu lazada làm gì nữa",
REV_00116,2748384119,20241105,2024-11-05,1,"Shoe didnt fit so I returned the item. Shipping company destroyed the box and then blamed it on me so I could not return the goods.

Incredibly bad customer service from Lazada.",
REV_00117,2748384119,20241220,2024-12-20,1,Shop quá cứng nhắc trong việc đổi trả. Anh e mua nên cẩn thận quay lại video. 1 *  rất tệ,
REV_00118,2748384119,20250218,2025-02-18,1,Sản phẩm sai size shop không cho đổi size,
REV_00119,2748384119,20241202,2024-12-02,5,,
REV_00120,2748384119,20250831,2025-08-31,5,,
REV_00121,2748384119,20260209,2026-02-09,5,,
REV_00122,2748384119,20250722,2025-07-22,4,,
REV_00123,2748384119,20250323,2025-03-23,5,,
REV_00124,2748384119,20241129,2024-11-29,5,,
REV_00125,2748384119,20241110,2024-11-10,5,,
REV_00126,2748384119,20241222,2024-12-22,5,,
REV_00127,2748384119,20250408,2025-04-08,5,,
REV_00128,2748384119,20250218,2025-02-18,5,,
REV_00129,2748384119,20250418,2025-04-18,5,,
REV_00130,2748384119,20250303,2025-03-03,5,,
REV_00131,2748384119,20250227,2025-02-27,5,,
REV_00132,2748384119,20250816,2025-08-16,5,,
REV_00133,2748384119,20241214,2024-12-14,5,,
REV_00134,2748384119,20260115,2026-01-15,5,,
REV_00135,2748384119,20250406,2025-04-06,5,,
REV_00136,2748384119,20250906,2025-09-06,5,,
REV_00137,2748384119,20250412,2025-04-12,5,,
REV_00138,2748384119,20250508,2025-05-08,5,,
REV_00139,2748384119,20241118,2024-11-18,5,,
REV_00140,2748384119,20250716,2025-07-16,5,,
REV_00141,2748384119,20250519,2025-05-19,5,,
REV_00142,2748384119,20251114,2025-11-14,5,,
REV_00143,2748384119,20241012,2024-10-12,4,,
REV_00144,2748384119,20250115,2025-01-15,5,,
REV_00145,2748384119,20241218,2024-12-18,5,,
REV_00146,2748384119,20241114,2024-11-14,5,,
REV_00147,2748384119,20241216,2024-12-16,5,,
REV_00148,2748384119,20241004,2024-10-04,3,,
REV_00149,3133068050,20251209,2025-12-09,1,"giao giày bẩn cho khách, mình ngu vì tin tưởng shop mall không quay video nên không trả hàng được, lúc đăng bài cũng không ghi rõ size là Us hay uk làm mua nhầm, chất lượng giày rất tệ, anh em tránh xa shop ra, bán hàng cũ",
REV_00150,3133068050,20251023,2025-10-23,1,"Tôi mong đợi người bán này là một cửa hàng chính thức, nhưng thật đáng xấu hổ khi bạn mua một mặt hàng từ một cửa hàng chính thức và sau đó không thể trả lại vì người bán đang LỪA DỐI, nói rằng hộp bị móp và đôi giày thể thao ở trong tình trạng kém. Tôi đã cung cấp ảnh và video nhiều lần để chứng minh điều này không đúng sự thật! Tuy nhiên, người bán này đang vi phạm quyền của người tiêu dùng và sẽ không hoàn lại tiền cho tôi. Tôi sẽ liên hệ với luật sư và đệ đơn kiện vì tôi có tất cả bằng chứng và bản thân sản phẩm, chứng minh rằng người bán đang nói dối và vi phạm quyền của người tiêu dùng. Điều này thật kinh tởm và là sự ô nhục đối với một cửa hàng chính thức, nếu đúng như vậy. Tôi sẽ bao gồm một bức ảnh cho thấy bao bì và sản phẩm còn nguyên vẹn và người bán đang NÓI DỐI. Tôi yêu cầu bạn chấp nhận mặt hàng và trả lại tiền cho tôi, nếu không tôi sẽ đệ đơn yêu cầu bồi thường thiệt hại về mặt tinh thần.",
REV_00151,3133068050,20251215,2025-12-15,5,"Lớp vải lưới nhẹ và thoáng khí,",
REV_00152,3133068050,20260120,2026-01-20,1,Mua 2 đôi. Đôi nâu đi vừa đôi xanh chật k hỗ trợ đổi. Hoàn hàng k được. Đành ôm cục tức với đôi giày k đi được,
REV_00153,3133068050,20250826,2025-08-26,5,,
REV_00154,3133068050,20250827,2025-08-27,5,,
REV_00155,3133068050,20260111,2026-01-11,5,,
REV_00156,3133068050,20250911,2025-09-11,5,,
REV_00157,3133068050,20251210,2025-12-10,5,,
REV_00158,2995061120,20250903,2025-09-03,5,"Giày form đẹp, chắc chắn, màu không được ưng ý lắm",
REV_00159,2995061120,20250612,2025-06-12,5,"giầy có màu sắc đẹp mắt, thiết kế lưới thoáng khí, độ bền cần thời gian. đi thoải mái cả mùa hè.",
REV_00160,2995061120,20251115,2025-11-15,5,"Bám đường chắc chắn khi leo dốc, Thoải mái suốt cả ngày, đơn giản trẻ trung sang Nike thì oke rồi nhẹ êm chân",
REV_00161,2995061120,20250824,2025-08-24,5,"Stylish denim turquoise color, Flexible toe box design, lightweight, breathable, cushioned and flexible.",
REV_00162,2995061120,20250429,2025-04-29,5,"ok gôd chất lượng đạt hàng nhận đúng mẫu
đóng gói kỹ
giao hàng nhanh",
REV_00163,2995061120,20251019,2025-10-19,5,"""I still haven't received the item/package. I requested and confirmed a change of delivery location, but the package has not arrived yet.""",
REV_00164,2995061120,20251229,2025-12-29,5,"hàng đẹp, chất lượng, rất ưng ý. sẽ mua thêm đoi màu trắng",
REV_00165,2995061120,20251004,2025-10-04,5,"Giày nhẹ và thoáng khí, Đệm giữa tăng cường,",
REV_00166,2995061120,20250813,2025-08-13,5,,
REV_00167,2995061120,20250421,2025-04-21,5,"Giày đẹp và chuẩn, giá cả hợp lý",
REV_00168,2995061120,20250428,2025-04-28,5,Hàng chất lượng tốt.,
REV_00169,2995061120,20250429,2025-04-29,5,Oki nice,
REV_00170,2995061120,20250518,2025-05-18,5,,
REV_00171,2995061120,20260314,2026-03-14,5,,
REV_00172,2995061120,20250430,2025-04-30,5,,
REV_00173,2995061120,20250501,2025-05-01,5,,
REV_00174,2995061120,20250818,2025-08-18,5,,
REV_00175,2995061120,20250728,2025-07-28,5,,
REV_00176,2995061120,20260106,2026-01-06,5,,
REV_00177,2995061120,20250628,2025-06-28,5,,
REV_00178,2995061120,20250520,2025-05-20,5,,
REV_00179,2995061120,20250907,2025-09-07,5,,
REV_00180,2995061120,20250422,2025-04-22,5,,
REV_00181,2995061120,20251018,2025-10-18,5,,
REV_00182,2995061120,20250817,2025-08-17,5,,
REV_00183,2995061120,20251205,2025-12-05,5,,
REV_00184,2995061120,20250503,2025-05-03,5,,
REV_00185,2995061120,20250922,2025-09-22,5,,
REV_00186,2995061120,20250516,2025-05-16,1,chiếc bên trái mang đau chân,
REV_00187,3101947457,20260210,2026-02-10,5,"Hàng chính hãng, chất lượng tốt ! Shop giao hàng nhanh chóng và đóng gói cẩn thận ! Sẽ tiếp tục mua hàng xuae Nike Vietnam !",
REV_00188,3101947457,20250903,2025-09-03,5,I gkxxitcluckcockxluchlvkhckxkyckuclucpucpuhcoxykxiyycoyc,
REV_00189,3101947457,20251016,2025-10-16,5,"QR code for interactive features, Eco-friendly and sustainable design,",
REV_00190,3101947457,20250805,2025-08-05,5,,
REV_00191,3101947457,20260211,2026-02-11,5,,
REV_00192,3101947457,20250910,2025-09-10,5,,
REV_00193,3101947457,20250922,2025-09-22,5,,
REV_00194,3307938371,20260307,2026-03-07,5,,
REV_00195,3307910595,20260307,2026-03-07,5,,
REV_00196,3307910595,20260210,2026-02-10,5,,
REV_00197,3307910595,20260209,2026-02-09,5,,
REV_00198,2994832373,20260111,2026-01-11,5,"Thiết kế nhẹ và thoáng khí, vùng cổ gót đàn hồi giúp tăng độ thoải mái",
REV_00199,2994832373,20250726,2025-07-26,5,"rất đẹp, gọn gàng và êm chân đi càng nhiều thì càng bền chuẩn size vừa chân 
Tra mã code đúng hàng chính hãng nhé 
Sẽ tiếp tục ủng hộ shop",
REV_00200,2994832373,20250703,2025-07-03,5,"giầy như hình, nhẹ, êm; về chọn size thì may nhờ có bạn trên nhận xét nên chọn vừa cho chân 26,7cm với cỡ 9.5US; nếu nhìn bảng thông số size của shop thì chọn 9US còn lo rộng mà về thì không đi nổi😆",
REV_00201,2994832373,20251217,2025-12-17,5,"form giày tương đối ôm chân nên có thể chọn + nửa size, giày thiết kế đẹp, đi êm.",
REV_00202,2994832373,20251113,2025-11-13,5,"Thiết kế nhẹ và thoáng khí, Lớp đệm mềm mại mang lại cảm giác êm ái khi bước đi,",
REV_00203,2994832373,20250726,2025-07-26,5,"size bị bé hơn so với bình thường. mọi người nên chọn rộng hơn 0,5-&gt; 1 size",
REV_00204,2994832373,20250505,2025-05-05,5,Có nhu cầu sử dụng dịch vụ du lịch thì liên hệ ngay đến công ty du lịch,
REV_00205,2994832373,20260102,2026-01-02,5,Lâu lắm mới dùng lại Lazada nhưng trải nghiệm kém quá. Mang không vừa chân mình y/c trả hàng. Lazada lấy lý do hộp móp rồi từ chối trông khi nó là lỗi do vấn đề vận chuyển từ nhân viên giao hàng. Nhắn tin lazada nhiều lần nhưng ko phản hồi khách. Số tiền ko đáng bao nhiêu nhưng rất không hài lòng về cách phục vụ của lazada. Đợt này xoá app lun. Bye,
REV_00206,2994832373,20251128,2025-11-28,5,Size hơi nhỏ hơn các mẫu giày khác,
REV_00207,2994832373,20260106,2026-01-06,5,Đúng hàng rất tốt,
REV_00208,2994832373,20250427,2025-04-27,1,Tệ,
REV_00209,2994832373,20251130,2025-11-30,5,,
REV_00210,2994832373,20250425,2025-04-25,5,,
REV_00211,2994832373,20250914,2025-09-14,5,,
REV_00212,2994832373,20250915,2025-09-15,5,,
REV_00213,2994832373,20250806,2025-08-06,5,,
REV_00214,2994832373,20250726,2025-07-26,5,,
REV_00215,2994832373,20251223,2025-12-23,5,,
REV_00216,2994832373,20251208,2025-12-08,5,,
REV_00217,2994832373,20250507,2025-05-07,5,,
REV_00218,2994832373,20251209,2025-12-09,5,,
REV_00219,2994832373,20260125,2026-01-25,5,,
REV_00220,2994832373,20250630,2025-06-30,5,,
REV_00221,2994832373,20260106,2026-01-06,5,,
REV_00222,2994832373,20250628,2025-06-28,5,,
REV_00223,2994832373,20260101,2026-01-01,5,,
REV_00224,2994832373,20250622,2025-06-22,5,,
REV_00225,2994832373,20260201,2026-02-01,5,,
REV_00226,2994832373,20251219,2025-12-19,5,,
REV_00227,2994832373,20250728,2025-07-28,5,,
REV_00228,2994832373,20250620,2025-06-20,5,,
REV_00229,2994832373,20251122,2025-11-22,5,,
REV_00230,2994913305,20250427,2025-04-27,5,"Sản phẩm chính hãng,hoàn thiện tương đối tốt. Ngoại quan ổn, chất lượng tốt. Shop đóng gói giao hàng nhanh. Vote 5 sao cho shop nhé.",
REV_00231,2994913305,20250426,2025-04-26,5,Đã nhận hàng. Shop đóng gói giao hàng nhanh. Hàng gia công hoàn thiện tốt. Độ bền thì sử dụng 1 thời gian sẽ đánh giá. Vote 5 sao cho shop nhé.,
REV_00232,2994913305,20260307,2026-03-07,5,soso... but not bad,
REV_00233,2994913305,20250523,2025-05-23,5,,
REV_00234,2994913305,20250422,2025-04-22,5,,
REV_00235,2994913305,20251214,2025-12-14,5,,
REV_00236,2994913305,20250910,2025-09-10,5,,
REV_00237,2994913305,20250404,2025-04-04,5,,
REV_00238,2994913305,20260224,2026-02-24,5,,
REV_00239,2994913305,20250626,2025-06-26,5,,
REV_00240,2994913305,20251019,2025-10-19,5,,
REV_00241,2994913305,20250718,2025-07-18,5,,
REV_00242,2994913305,20251014,2025-10-14,5,,
REV_00243,3133088056,20260210,2026-02-10,5,"Hàng chính hãng, chất lượng tốt ! Shop giao hàng nhanh chóng và đóng gói cẩn thận ! Sẽ tiếp tục mua hàng xuae Nike Vietnam !",
REV_00244,3133088056,20251216,2025-12-16,5,"Hàng chính hãng chất lượng tốt, shop giao hàng nhanh chóng và đóng gói cẩn thận ! Giày êm giá phù hợp cho người chạy bộ !",
REV_00245,3133088056,20260201,2026-02-01,5,"Chất liệu Nike Grind thân thiện môi trường,",
REV_00246,3133088056,20260203,2026-02-03,5,"Thoáng khí cho thời tiết nóng,",
REV_00247,3133088056,20260201,2026-02-01,5,"Ôm chân giữa chắc chắn,",
REV_00248,3133088056,20250926,2025-09-26,5,"Đóng gói kĩ , giao hàng nhanh , hàng chuẩn chính hãng , đi êm , nên mua nha mọi người",
REV_00249,3133088056,20251014,2025-10-14,5,"Chất liệu Nike Grind thân thiện môi trường, Thiết kế đế ngoài bền bỉ,",
REV_00250,3133088056,20251021,2025-10-21,5,"Tốt cho tập luyện hàng ngày, Linh hoạt cho chạy đường dài,",
REV_00251,3133088056,20251023,2025-10-23,5,"Giày chạy bộ nhẹ, Chất liệu Nike Grind thân thiện môi trường,",
REV_00252,3133088056,20251024,2025-10-24,5,"Tốt cho tập luyện hàng ngày, Linh hoạt cho chạy đường dài,",
REV_00253,3133088056,20251023,2025-10-23,5,"Linh hoạt cho chạy đường dài, Đế trong hỗ trợ tốt,",
REV_00254,3133088056,20251113,2025-11-13,5,"Linh hoạt cho chạy đường dài,",
REV_00255,3133088056,20251207,2025-12-07,5,Hàng đẹp,
REV_00256,3133088056,20250811,2025-08-11,5,"sản phẩm chất lượng, đẹp hơn hình. chính hãng.",
REV_00257,3133088056,20251222,2025-12-22,1,Nhìn thực tế thiết kế nó rất “phèn” so với cái giá của một sản phẩm hơn 2 triệu. Khi khách hàng thử thì không vừa size và được hướng dẫn là lại trả hàng. Khi trả hàng thì bị đánh giá là “đơn hàng trả lại không vượt qua kiểm tra chất lượng” và bắt khách hàng phải nhận đơn hàng với size không vừa kích thước. Trong khi khách vừa nhận hàng thì thử liền và trả lại ngay chưa làm gì. Mọi người khi mua nên chú ý khi mua hàng. Shop làm ăn quá bố láo.,
REV_00258,3133088056,20251213,2025-12-13,5,Màu xanh nhẹ rất đẹp. Tuy nhiên bé chạy bộ được vài ngày là bẩn liền. Sử dụng thời gian mới đánh giá được Con trai nói mang giày của mẹ (mẹ mua trên fb gần 500k)  êm hơn đôi nike này.,
REV_00259,3133088056,20251213,2025-12-13,1,"Màu nhẹ nhàng đẹp chưa biết không êm như skecher Mọi người đừng nên mua hàng của nike trên laz. Trả hàng không có nhận đâu. Bắt hết lỗi này lỗi kia. Quay video lại tùm lum rất mất thời gian
khuyên mọi người không muốn bực mình thì đừng mua nike online trên laz",
REV_00260,3133088056,20251207,2025-12-07,5,Hàng chính hãng nhẹ chắc chắn đẹp hơn mong đợi mọi người nên mua cho shop 5*.,
REV_00261,3133088056,20250918,2025-09-18,5,"giầy rất đẹp,shop tư vẫn nhiệt tình ai còn băn khoăn thì khỏi phải suy nghĩ [đặt mua luôn].",
REV_00262,3133088056,20251128,2025-11-28,5,"Chi tiết màu sắc nổi bật, Mặt trên lưới thoáng khí,",
REV_00263,3133088056,20251203,2025-12-03,5,,
REV_00264,3133088056,20250927,2025-09-27,5,,
REV_00265,3133088056,20251219,2025-12-19,5,,
REV_00266,3133088056,20251007,2025-10-07,5,,
REV_00267,3133088056,20251214,2025-12-14,5,,
REV_00268,3133088056,20260314,2026-03-14,5,,
REV_00269,3133088056,20260121,2026-01-21,5,,
REV_00270,3133088056,20260108,2026-01-08,5,,
REV_00271,3133088056,20251212,2025-12-12,5,,
REV_00272,3133088056,20260110,2026-01-10,5,,
REV_00273,3133088056,20251020,2025-10-20,5,,
REV_00274,3133088056,20251129,2025-11-29,5,,
REV_00275,3133088056,20251016,2025-10-16,5,,
REV_00276,3133088056,20251224,2025-12-24,5,,
REV_00277,3133088056,20251211,2025-12-11,5,,
REV_00278,2994872328,20260206,2026-02-06,5,"Giày chính hãng, đẹp quá trời luôn. Shop bọc hàng rất cẩn thận. Size chuẩn, đi vừa in. Đôi Nike này mẫu mã xinh thật.",
